,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1304,1634169600000,57374.38000000,58522.72000000,57150.00000000,57572.77000000,133.94661300,1634212799999,7758235.32278284,9496,70.83766700,4103690.23681823,0
1305,1634212800000,57575.65000000,58079.44000000,56838.93000000,57323.25000000,123.91457200,1634255999999,7120883.92325870,6968,68.17448400,3918472.23242834,0
1306,1634256000000,57335.18000000,60012.20000000,56868.66000000,59536.18000000,201.07132600,1634299199999,11853516.56966576,12979,109.60718400,6468016.39535103,0
1307,1634299200000,59533.20000000,62921.75000000,59218.17000000,61692.71000000,367.40695000,1634342399999,22500117.50387375,22278,187.51437100,11494885.14857335,0
1308,1634342400000,61705.90000000,62355.71000000,61136.36000000,61617.31000000,87.81621300,1634385599999,5418320.90441941,5233,45.96097200,2836238.66404453,0
1309,1634385600000,61600.00000000,61600.00000000,60152.52000000,60875.66000000,105.63484700,1634428799999,6426602.27243595,6036,53.15966700,3235011.70213310,0
1310,1634428800000,60882.41000000,61457.26000000,60320.67000000,60933.59000000,79.90553900,1634471999999,4869938.20678207,4103,38.82611100,2366421.33296056,0
1311,1634472000000,60962.65000000,61765.36000000,58950.00000000,61522.79000000,184.42304400,1634515199999,11129075.80473418,11059,89.63943500,5413096.88347112,0
1312,1634515200000,61558.10000000,62697.12000000,60626.73000000,60934.69000000,193.68390000,1634558399999,11986325.92344508,11954,97.20550800,6017894.56925501,0
1313,1634558400000,60934.69000000,62386.43000000,59887.66000000,62069.63000000,170.02897300,1634601599999,10448003.87356991,10816,95.03896500,5837179.29259575,0
1314,1634601600000,62035.82000000,62990.89000000,61667.79000000,62133.79000000,146.44433900,1634644799999,9124810.41919285,8037,73.86815600,4602008.22372093,0
1315,1634644800000,62131.92000000,64470.07000000,61361.15000000,64287.60000000,389.55447600,1634687999999,24679911.72486708,19603,208.69802400,13229346.35672452,0
1316,1634688000000,64300.48000000,64367.73000000,63511.28000000,63790.05000000,82.61135300,1634731199999,5282437.34327608,5113,42.86535000,2740615.26281384,0
1317,1634731200000,63791.97000000,67018.63000000,63763.38000000,66010.31000000,285.60263900,1634774399999,18785296.63486201,19070,156.08644000,10252931.58049437,0
1318,1634774400000,65991.72000000,66642.09000000,64110.27000000,64797.06000000,310.93680000,1634817599999,20269707.55376203,18291,153.10177100,9988027.05710239,0
1319,1634817600000,64815.73000000,65594.59000000,62003.91000000,62202.64000000,216.27715700,1634860799999,13676055.30220364,14110,107.33564800,6788503.90469486,0
1320,1634860800000,62202.64000000,63718.37000000,62140.37000000,63365.00000000,105.81633900,1634903999999,6656157.98574898,5962,58.07857400,3653593.63934507,0
1321,1634904000000,63376.80000000,63704.92000000,60022.06000000,60701.38000000,249.46330100,1634947199999,15267944.57342968,14221,119.59313900,7315865.06795807,0
1322,1634947200000,60666.10000000,61701.01000000,59602.68000000,61532.91000000,80.83479600,1634990399999,4916745.14700226,4673,41.39355800,2519471.56854158,0
1323,1634990400000,61559.53000000,61729.12000000,60727.49000000,61291.02000000,65.88087900,1635033599999,4034507.71918500,3648,39.36283200,2411261.68769261,0
1324,1635033600000,61312.35000000,61456.99000000,60175.07000000,60289.49000000,56.67276300,1635076799999,3451678.42500967,3305,27.11847100,1652307.07290334,0
1325,1635076800000,60248.11000000,61335.66000000,59525.69000000,60869.33000000,133.40868000,1635119999999,8043098.71249968,7273,64.66159900,3899540.07507656,0
1326,1635120000000,60886.74000000,63186.06000000,60644.15000000,62766.24000000,80.93168900,1635163199999,5024845.49052802,4742,45.32259800,2814639.87514601,0
1327,1635163200000,62766.24000000,63723.55000000,62533.01000000,63079.59000000,101.56620400,1635206399999,6410248.48126862,5206,54.83102700,3461347.77668758,0
1328,1635206400000,63099.08000000,63287.36000000,62202.05000000,62759.65000000,47.72642300,1635249599999,2995534.78978142,2764,22.02306700,1382903.31835017,0
1329,1635249600000,62762.78000000,62870.64000000,59852.95000000,60312.97000000,169.17711000,1635292799999,10416583.80060958,8906,86.88823000,5350972.82758792,0
1330,1635292800000,60301.41000000,61475.81000000,58035.54000000,58580.61000000,218.89430900,1635335999999,13055464.13484928,9693,112.89475600,6731425.61111390,0
1331,1635336000000,58549.04000000,59584.66000000,58172.30000000,58409.03000000,189.49718100,1635379199999,11154409.83345389,7324,87.59719100,5157558.25334191,0
1332,1635379200000,58435.87000000,61242.49000000,58083.11000000,60931.70000000,179.35176900,1635422399999,10646087.14312260,7381,96.12577300,5705104.30706432,0
1333,1635422400000,60958.24000000,62459.33000000,57802.53000000,60596.98000000,446.76637000,1635465599999,27022656.84706345,18403,227.01128900,13738230.56284482,0
1334,1635465600000,60564.10000000,62066.51000000,60188.25000000,60936.40000000,181.07919900,1635508799999,11067684.55560308,7819,108.09051200,6605744.13595327,0
1335,1635508800000,60928.56000000,62955.51000000,60724.91000000,62252.25000000,215.57264700,1635551999999,13364135.04901555,9211,115.56888500,7158906.01610036,0
1336,1635552000000,62275.71000000,62355.63000000,61058.95000000,61564.03000000,93.50514100,1635595199999,5769110.63458650,4225,61.33410600,3783900.28124846,0
1337,1635595200000,61584.16000000,62237.91000000,60732.29000000,61870.93000000,137.90690100,1635638399999,8473156.77440698,5942,95.20385200,5850086.09496808,0
1338,1635638400000,61882.10000000,62389.28000000,60291.30000000,60439.28000000,138.72737200,1635681599999,8508827.65069228,6476,99.46061300,6102225.39110169,0
1339,1635681600000,60400.86000000,61611.36000000,59967.91000000,61311.40000000,123.79300200,1635724799999,7505378.40400975,5824,92.08510300,5584513.24219994,0
1340,1635724800000,61336.41000000,62428.57000000,59430.32000000,61812.60000000,234.99602700,1635767999999,14341762.34625072,11049,145.55960200,8888867.72415194,0
1341,1635768000000,61879.55000000,62182.15000000,60342.17000000,60913.60000000,118.26517200,1635811199999,7250951.93390553,5843,63.89341400,3914854.02460888,0
1342,1635811200000,60891.41000000,63577.13000000,60650.37000000,62910.66000000,163.05789900,1635854399999,10113679.22813693,9003,118.20398500,7330814.30927195,0
1343,1635854400000,62929.95000000,64266.13000000,62609.41000000,63180.46000000,138.54112000,1635897599999,8792891.23218920,7689,82.48692700,5233986.80912337,0
1344,1635897600000,63224.11000000,63514.50000000,62733.08000000,63107.47000000,106.32819800,1635940799999,6706276.61935372,4006,67.00988700,4227629.32402976,0
1345,1635940800000,63107.47000000,63328.93000000,60069.42000000,62896.54000000,293.58684700,1635983999999,18258245.99785723,11718,159.97257300,9962677.32761482,0
1346,1635984000000,62912.21000000,63115.47000000,61246.77000000,61468.64000000,139.25762300,1636027199999,8657117.25256219,6038,85.81864400,5335588.77559858,0
1347,1636027200000,61432.00000000,62360.66000000,60678.25000000,61424.36000000,183.50227000,1636070399999,11254220.18030057,6941,112.78070000,6921686.64457859,0
1348,1636070400000,61383.49000000,62584.47000000,60834.49000000,61285.43000000,123.18239900,1636113599999,7617973.26610645,4615,74.43021300,4603368.67086380,0
1349,1636113600000,61268.06000000,61931.28000000,60727.49000000,60975.00000000,110.22179200,1636156799999,6738446.96810812,4361,65.03342000,3978329.67090886,0
1350,1636156800000,60924.14000000,61550.72000000,60103.50000000,60337.80000000,88.28860000,1636199999999,5378890.26202109,3975,54.64370400,3330666.00954175,0
1351,1636200000000,60308.70000000,61490.48000000,60068.81000000,61465.74000000,78.93596000,1636243199999,4799849.19720710,2949,50.52867600,3071495.23350569,0
1352,1636243200000,61465.74000000,62329.61000000,61317.02000000,61888.67000000,81.06262400,1636286399999,5018367.16485313,3619,52.99074900,3280028.89404712,0
1353,1636286400000,61929.42000000,63282.63000000,61708.46000000,63266.35000000,115.15178200,1636329599999,7170747.00307826,4932,69.69272200,4341797.57989591,0
1354,1636329600000,63266.35000000,66408.56000000,63266.35000000,65989.54000000,221.04333400,1636372799999,14418403.17186784,13176,130.11434800,8487697.79655259,0
1355,1636372800000,66055.74000000,67773.37000000,65183.41000000,67530.41000000,194.15279500,1636415999999,12915773.76231910,9151,105.58724300,7016298.65665791,0
1356,1636416000000,67548.75000000,68534.87000000,67093.24000000,67556.70000000,166.98633800,1636459199999,11346618.35798280,7655,95.79151200,6506314.97068050,0
1357,1636459200000,67602.89000000,68079.88000000,66230.00000000,66902.74000000,157.39314800,1636502399999,10565314.27234564,7907,95.14239800,6384154.38870109,0
1358,1636502400000,66956.22000000,67361.90000000,66250.00000000,66554.09000000,82.85677200,1636545599999,5528547.45889125,3985,48.70192600,3249964.14545266,0
1359,1636545600000,66543.82000000,69011.86000000,62876.09000000,64922.02000000,489.52989100,1636588799999,32387035.93774252,27422,270.72819700,17942366.36987469,0
1360,1636588800000,64839.59000000,65595.87000000,64112.24000000,65244.68000000,158.87228200,1636631999999,10283947.36243465,6257,94.89101300,6141213.28443116,0
1361,1636632000000,65272.60000000,65460.89000000,64417.08000000,64781.20000000,104.32765400,1636675199999,6772539.26398433,5216,55.26299000,3588443.74433983,0
1362,1636675200000,64781.20000000,65455.10000000,63514.97000000,63751.71000000,129.76410300,1636718399999,8353730.22740704,6622,68.13143200,4387423.42501446,0
1363,1636718400000,63733.52000000,64491.98000000,62254.23000000,64163.06000000,190.38529600,1636761599999,12094452.42252061,9286,105.84007100,6728428.07992978,0
1364,1636761600000,64120.23000000,64438.49000000,63382.24000000,63594.30000000,42.54951900,1636804799999,2715798.38601245,2247,20.53158900,1310257.48111469,0
1365,1636804800000,63534.61000000,64961.44000000,63438.77000000,64374.97000000,62.52448400,1636847999999,4024548.61587670,3227,31.13315000,2003368.28366042,0
1366,1636848000000,64412.42000000,65307.16000000,64070.07000000,64451.52000000,85.57304000,1636891199999,5544271.49704889,4048,44.60631200,2889892.62802968,0
1367,1636891200000,64472.72000000,65512.38000000,63588.82000000,65512.38000000,88.09116800,1636934399999,5665107.51806798,4571,44.82930000,2883740.94211558,0
1368,1636934400000,65504.62000000,66323.84000000,65188.96000000,65726.13000000,94.30870100,1636977599999,6205668.60881153,4466,47.15070200,3102973.76918900,0
1369,1636977600000,65718.47000000,65934.45000000,63414.52000000,63601.17000000,111.52923700,1637020799999,7180123.66388588,5713,54.00951900,3478066.73024054,0
1370,1637020800000,63611.74000000,63611.74000000,58562.50000000,60545.82000000,472.18067000,1637063999999,28709140.02217544,20850,254.25042900,15470183.40193048,0
1371,1637064000000,60517.79000000,61361.41000000,59099.05000000,60082.69000000,191.00476100,1637107199999,11531482.27236124,7885,104.47125300,6307955.42707456,0
1372,1637107200000,60056.90000000,60815.33000000,58383.53000000,60771.72000000,197.82109800,1637150399999,11778317.43273703,9801,101.68342300,6053174.37360637,0
1373,1637150400000,60725.51000000,60738.31000000,59347.77000000,60359.33000000,87.52199100,1637193599999,5262050.70589300,4350,49.47421600,2974790.32681777,0
1374,1637193600000,60356.32000000,60968.31000000,58988.28000000,59167.24000000,120.39866200,1637236799999,7214319.70011462,5246,65.26839100,3912543.14527931,0
1375,1637236800000,59178.60000000,59895.41000000,56459.84000000,56893.67000000,438.07040200,1637279999999,25402510.80598541,18657,237.66384700,13784495.81463444,0
1376,1637280000000,56878.24000000,57524.99000000,55589.06000000,56993.81000000,185.38358200,1637323199999,10495605.35541146,7797,102.96255600,5831682.05682608,0
1377,1637323200000,56991.78000000,58325.33000000,56724.13000000,58055.90000000,118.95598200,1637366399999,6863743.06650406,6016,78.28537600,4516661.64484553,0
1378,1637366400000,58083.08000000,58962.00000000,57937.32000000,58628.41000000,80.64366500,1637409599999,4721154.67708530,3109,41.27966000,2416695.41735132,0
1379,1637409600000,58645.75000000,59840.82000000,57373.63000000,59691.07000000,101.99688700,1637452799999,6005288.54164975,4474,55.03327900,3238071.12970694,0
1380,1637452800000,59699.30000000,59776.96000000,58511.38000000,58731.04000000,67.21263600,1637495999999,3966737.55309778,3066,37.82474600,2231674.38829336,0
1381,1637496000000,58718.38000000,60015.00000000,58515.87000000,58636.83000000,88.52380800,1637539199999,5250660.03549195,3837,41.11554100,2439486.68017670,0
1382,1637539200000,58612.01000000,58728.98000000,56770.40000000,57169.88000000,169.16159900,1637582399999,9744060.89546638,7953,82.95917400,4779488.32992804,0
1383,1637582400000,57172.75000000,59419.76000000,55610.03000000,56270.12000000,285.49542200,1637625599999,16406402.31037142,13676,148.43817700,8539044.93253279,0
1384,1637625600000,56233.11000000,57745.62000000,55373.29000000,56112.33000000,295.09257700,1637668799999,16708290.56841687,13401,141.60692600,8015946.54830889,0
1385,1637668800000,56131.62000000,57850.46000000,56131.62000000,57557.38000000,211.64378700,1637711999999,12105099.95060672,9109,115.54803500,6612781.29041949,0
1386,1637712000000,57562.46000000,57722.85000000,56150.00000000,56620.47000000,154.63462600,1637755199999,8780764.66809090,7649,79.97544300,4543370.47037996,0
1387,1637755200000,56604.50000000,57464.40000000,55882.76000000,57181.79000000,163.73110200,1637798399999,9279388.74646251,7971,88.15456600,4996067.14025973,0
1388,1637798400000,57146.09000000,58465.69000000,57002.23000000,57990.62000000,207.61261000,1637841599999,11955934.82404215,7790,109.40151900,6302265.85897508,0
1389,1637841600000,57987.73000000,59386.73000000,57982.49000000,58920.00000000,103.36910600,1637884799999,6089093.26889853,5319,48.84716400,2876439.75153344,0
1390,1637884800000,58990.00000000,59177.70000000,53690.43000000,53716.06000000,393.51158800,1637927999999,21963053.55912031,19797,197.65715100,11020192.91739437,0
1391,1637928000000,53718.03000000,54850.15000000,53484.35000000,53738.41000000,157.57314300,1637971199999,8541104.31110932,7967,76.25588600,4133815.42882787,0
1392,1637971200000,53720.40000000,55272.05000000,53623.82000000,54645.30000000,67.22545700,1638014399999,3660781.71170931,3992,39.07235200,2127915.33223984,0
1393,1638014400000,54639.16000000,55214.00000000,54012.90000000,54781.48000000,51.42864200,1638057599999,2817542.95246007,3307,26.46561400,1450771.73580815,0
1394,1638057600000,54607.42000000,54919.87000000,53676.24000000,54495.17000000,64.81733800,1638100799999,3519719.20685460,3488,34.43638700,1870115.78227232,0
1395,1638100800000,54503.60000000,57427.05000000,53293.11000000,57315.18000000,137.97068000,1638143999999,7624017.95373800,7639,76.69041400,4251085.44637501,0
1396,1638144000000,57318.34000000,58226.78000000,56676.38000000,56943.02000000,113.52106100,1638187199999,6524627.72140214,6248,60.81891600,3495000.62829593,0
1397,1638187200000,56906.80000000,58850.29000000,56849.22000000,57785.64000000,105.08762800,1638230399999,6084427.85343241,5695,61.25372500,3542488.87336048,0
1398,1638230400000,57774.66000000,57948.23000000,55873.06000000,57630.11000000,146.00821400,1638273599999,8297175.85506842,7942,78.00430800,4431431.66976114,0
1399,1638273600000,57594.67000000,59169.19000000,56497.52000000,56938.26000000,218.13899700,1638316799999,12574806.13706766,14402,111.87420900,6450879.56532178,0
1400,1638316800000,56975.25000000,57800.81000000,56600.00000000,57147.80000000,142.75668400,1638359999999,8152018.43083065,4319,63.50325700,3623386.37836671,0
1401,1638360000000,57194.84000000,59037.85000000,56468.39000000,57211.70000000,99.09428300,1638403199999,5718773.06654117,7162,49.53819600,2862048.75102236,0
1402,1638403200000,57178.62000000,57368.02000000,55789.75000000,56317.93000000,99.09704200,1638446399999,5604305.80163242,5489,58.33218000,3299213.79948914,0
